Site_ID,Location_ID,Country,Sample_ID,Date,Laboratory,Contact_name,Contact_email,Paper_code,"Latitude, WGS 84","Longitude, WGS 84",Soil_type,Veg_type,Sample_location,PW_soil_descrip,Cathcment_size,Wetland_cover,Depth_sample,THg,THg_err,DHg,DHg_err,Filter_Size,MeHg,MeHg_err,TOC,TOC_err,DOC,DOC_err,RHgC,Turbidity,pH,EC,Alk,P,Cl,SO4,TDS,Notes,Collector,Range Flag,Outlier Flag,,
Ob',NA,Russia,NA,2016-06-27,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.63,66.6,NA,NA,River,NA,300000000,NA,1,11.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Ob',NA,Russia,NA,2016-08-27,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.63,66.6,NA,NA,River,NA,300000000,NA,1,9.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Ob',NA,Russia,NA,2016-10-29,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.63,66.6,NA,NA,River,NA,300000000,NA,1,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Ob',NA,Russia,NA,2016-12-04,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.63,66.6,NA,NA,River,NA,300000000,NA,1,4.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Ob',NA,Russia,NA,2017-02-12,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.63,66.6,NA,NA,River,NA,300000000,NA,1,5.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Ob',NA,Russia,NA,2017-04-23,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.63,66.6,NA,NA,River,NA,300000000,NA,1,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Ob',NA,Russia,NA,2017-06-18,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.63,66.6,NA,NA,River,NA,300000000,NA,1,3.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Ob',NA,Russia,NA,2017-08-20,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.63,66.6,NA,NA,River,NA,300000000,NA,1,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Ob',NA,Russia,NA,2017-10-29,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.63,66.6,NA,NA,River,NA,300000000,NA,1,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Ob',NA,Russia,NA,2017-12-03,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.63,66.6,NA,NA,River,NA,300000000,NA,1,4.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2012-06-18,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,4.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2012-08-17,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,4.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2012-10-17,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,3.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2012-12-27,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2013-01-24,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2013-03-22,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2013-05-13,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2013-07-17,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,24.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,1,,
Yenisey,NA,Russia,NA,2013-09-21,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,9.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2013-11-28,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,4.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2014-02-23,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2014-04-24,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,9.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2014-06-25,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2014-08-15,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,23.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,1,,
Yenisey,NA,Russia,NA,2014-10-15,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,2.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2014-12-05,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2015-01-25,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2015-03-21,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2015-05-02,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2015-07-23,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,11.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2015-09-14,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2015-11-23,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2016-02-21,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,5.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2016-04-18,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2016-06-17,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,8.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2016-08-15,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2016-10-02,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2016-12-13,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2017-02-17,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2017-03-22,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2017-06-15,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,4.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2017-08-28,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,3.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2017-10-08,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Yenisey,NA,Russia,NA,2017-12-15,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,69.38,86.15,NA,NA,River,NA,240000000,NA,1,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2012-06-10,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,10.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2012-08-24,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,4.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2012-10-12,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,5.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2012-12-12,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2013-01-10,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2013-04-05,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,7.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2013-06-04,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,13.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2013-08-03,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,12.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2013-09-24,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,8.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2013-11-20,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2014-02-19,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,2.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2014-04-15,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2014-06-08,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,13.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2014-08-31,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,9.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2014-11-03,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2014-12-06,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2015-01-10,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,2.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2015-03-29,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2015-05-06,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,2.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2015-07-13,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,13.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2015-09-27,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,8.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2015-12-01,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,7.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2016-03-04,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,10.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2016-04-05,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,6.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2016-07-03,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,3.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2016-08-06,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,21.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,1,,
Lena,NA,Russia,NA,2016-10-31,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,5.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2016-12-10,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2017-03-03,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,3.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2017-04-05,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Lena,NA,Russia,NA,2017-07-03,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,66.77,127.37,NA,NA,River,NA,240000000,NA,1,14.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
